saddr,udp_pkt_size,data
56.124.92.49,26,41636365737320466f7262696464656e0d0a
107.155.98.190,21,0001000000010000454e440d0a
13.125.139.45,26,41636365737320466f7262696464656e0d0a
35.180.228.119,26,41636365737320466f7262696464656e0d0a
54.207.195.121,26,41636365737320466f7262696464656e0d0a
56.155.3.48,26,41636365737320466f7262696464656e0d0a
13.208.190.62,26,41636365737320466f7262696464656e0d0a
47.129.126.231,26,41636365737320466f7262696464656e0d0a
18.175.228.67,26,41636365737320466f7262696464656e0d0a
54.178.84.16,26,41636365737320466f7262696464656e0d0a
18.207.152.109,26,41636365737320466f7262696464656e0d0a
36.150.76.73,29,00010000000100007374617473206974656d730d0a
50.146.253.219,29,00010000000100007374617473206974656d730d0a
34.229.148.103,26,41636365737320466f7262696464656e0d0a
34.214.101.200,26,41636365737320466f7262696464656e0d0a
34.246.184.52,26,41636365737320466f7262696464656e0d0a
51.20.77.7,26,41636365737320466f7262696464656e0d0a
50.149.34.177,29,00010000000100007374617473206974656d730d0a
44.237.255.253,29,00010000000100007374617473206974656d730d0a
54.186.38.156,26,41636365737320466f7262696464656e0d0a
18.138.236.207,26,41636365737320466f7262696464656e0d0a
35.182.250.18,26,41636365737320466f7262696464656e0d0a
168.86.138.160,40,0101000c000100007374617473206974656d730d0001000800018f72dc9eea9d
34.201.33.217,26,41636365737320466f7262696464656e0d0a
13.48.48.85,26,41636365737320466f7262696464656e0d0a
47.129.123.78,26,41636365737320466f7262696464656e0d0a
54.221.124.8,26,41636365737320466f7262696464656e0d0a
13.251.16.174,26,41636365737320466f7262696464656e0d0a
139.84.137.254,1157,000100000001000053544154207069642031343535320d0a5354415420757074696d65203232393237353435350d0a535441542074696d6520313734313238373938300d0a535441542076657273696f6e20312e342e31340d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f7573657220323038372e3232303932350d0a53544154207275736167655f73797374656d20373634392e3734363136360d0a5354415420637572725f636f6e6e656374696f6e7320390d0a5354415420746f74616c5f636f6e6e656374696f6e732031383932333634390d0a5354415420636f6e6e656374696f6e5f737472756374757265732032320d0a535441542072657365727665645f6664732032300d0a5354415420636d645f6765742034323035333132390d0a5354415420636d645f7365742032323231393135370d0a5354415420636d645f666c75736820300d0a5354415420636d645f746f75636820300d0a53544154206765745f686974732032343038303638350d0a53544154206765745f6d69737365732031373937323434340d0a535441542064656c6574655f6d697373657320323931330d0a535441542064656c6574655f686974732032313736330d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f726561642037303633373138393637340d0a535441542062797465735f7772697474656e20323035363230363138353830330d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c647320300d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a5354415420657870697265645f756e6665746368656420363435333238360d0a5354415420657669637465645f756e6665746368656420333134313831330d0a535441542062797465732034393331393131310d0a5354415420637572725f6974656d732031383532350d0a5354415420746f74616c5f6974656d732032323231393135370d0a53544154206576696374696f6e7320333832353035310d0a53544154207265636c61696d656420363635373033350d0a454e440d0a
50.145.151.94,29,00010000000100007374617473206974656d730d0a
74.81.69.82,40,0101000c000100007374617473206974656d730d000100080001d0dedc9eea9d
54.202.213.170,26,41636365737320466f7262696464656e0d0a
18.209.19.38,26,41636365737320466f7262696464656e0d0a
50.170.178.234,29,00010000000100007374617473206974656d730d0a
50.147.193.106,29,00010000000100007374617473206974656d730d0a
18.171.212.117,26,41636365737320466f7262696464656e0d0a
35.76.113.149,26,41636365737320466f7262696464656e0d0a
50.219.249.56,29,00010000000100007374617473206974656d730d0a
3.26.31.33,26,41636365737320466f7262696464656e0d0a
49.13.68.165,40,0101000c000100007374617473206974656d730d000100080001c005dc9eea9d
60.191.120.57,1040,000100000001000053544154206974656d733a333a6e756d62657220320d0a53544154206974656d733a333a6167652036333632300d0a53544154206974656d733a333a6576696374656420300d0a53544154206974656d733a333a6f75746f666d656d6f727920300d0a53544154206974656d733a353a6e756d62657220310d0a53544154206974656d733a353a6167652033383739300d0a53544154206974656d733a353a6576696374656420300d0a53544154206974656d733a353a6f75746f666d656d6f727920300d0a53544154206974656d733a373a6e756d626572203434330d0a53544154206974656d733a373a616765203233323030330d0a53544154206974656d733a373a6576696374656420300d0a53544154206974656d733a373a6f75746f666d656d6f727920300d0a53544154206974656d733a383a6e756d626572203539300d0a53544154206974656d733a383a6167652032363930353031310d0a53544154206974656d733a383a6576696374656420300d0a53544154206974656d733a383a6f75746f666d656d6f727920300d0a53544154206974656d733a31323a6e756d62657220310d0a53544154206974656d733a31323a6167652033383739300d0a53544154206974656d733a31323a6576696374656420300d0a53544154206974656d733a31323a6f75746f666d656d6f727920300d0a53544154206974656d733a32343a6e756d62657220310d0a53544154206974656d733a32343a6167652036333632300d0a53544154206974656d733a32343a6576696374656420300d0a53544154206974656d733a32343a6f75746f666d656d6f727920300d0a53544154206974656d733a32363a6e756d62657220310d0a53544154206974656d733a32363a6167652033383739300d0a53544154206974656d733a32363a6576696374656420300d0a53544154206974656d733a32363a6f75746f666d656d6f727920300d0a53544154206974656d733a33363a6e756d62657220310d0a53544154206974656d733a33363a61676520333835370d0a53544154206974656d733a33363a6576696374656420300d0a53544154206974656d733a33363a6f75746f666d656d6f727920300d0a53544154206974656d733a33373a6e756d62657220310d0a53544154206974656d733a33373a61676520333835370d0a53544154206974656d733a33373a6576696374656420300d0a53544154206974656d733a33373a6f75746f666d656d6f727920300d0a53544154206974656d733a33393a6e756d62657220310d0a53544154206974656d733a33393a61676520333835370d0a53544154206974656d733a33393a6576696374656420300d0a53544154206974656d733a33393a6f75746f666d656d6f727920300d0a454e440d0a
203.98.67.162,8,
56.124.78.97,26,41636365737320466f7262696464656e0d0a
43.204.234.197,26,41636365737320466f7262696464656e0d0a
180.179.217.136,1408,000100000007000053544154206974656d733a313a6e756d6265722034320d0a53544154206974656d733a313a6167652035333037330d0a53544154206974656d733a313a6576696374656420300d0a53544154206974656d733a313a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a313a657669637465645f74696d6520300d0a53544154206974656d733a313a6f75746f666d656d6f727920300d0a53544154206974656d733a313a7461696c7265706169727320300d0a53544154206974656d733a313a7265636c61696d6564203232360d0a53544154206974656d733a313a657870697265645f756e666574636865642033350d0a53544154206974656d733a313a657669637465645f756e6665746368656420300d0a53544154206974656d733a323a6e756d6265722033320d0a53544154206974656d733a323a6167652034393933300d0a53544154206974656d733a323a6576696374656420300d0a53544154206974656d733a323a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a323a657669637465645f74696d6520300d0a53544154206974656d733a323a6f75746f666d656d6f727920300d0a53544154206974656d733a323a7461696c7265706169727320300d0a53544154206974656d733a323a7265636c61696d6564203238330d0a53544154206974656d733a323a657870697265645f756e666574636865642032380d0a53544154206974656d733a323a657669637465645f756e6665746368656420300d0a53544154206974656d733a333a6e756d6265722031380d0a53544154206974656d733a333a6167652035333037320d0a53544154206974656d733a333a6576696374656420300d0a53544154206974656d733a333a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a333a657669637465645f74696d6520300d0a53544154206974656d733a333a6f75746f666d656d6f727920300d0a53544154206974656d733a333a7461696c7265706169727320300d0a53544154206974656d733a333a7265636c61696d65642039320d0a53544154206974656d733a333a657870697265645f756e666574636865642036350d0a53544154206974656d733a333a657669637465645f756e6665746368656420300d0a53544154206974656d733a343a6e756d6265722038340d0a53544154206974656d733a343a6167652035333037330d0a53544154206974656d733a343a6576696374656420300d0a53544154206974656d733a343a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a343a657669637465645f74696d6520300d0a53544154206974656d733a343a6f75746f666d656d6f727920300d0a53544154206974656d733a343a7461696c7265706169727320300d0a53544154206974656d733a343a7265636c61696d6564203539340d0a53544154206974656d733a343a657870697265645f756e66657463686564203332300d0a53544154206974656d733a343a657669637465645f756e6665746368656420300d0a53544154206974656d733a353a6e756d62657220350d0a53544154206974656d733a353a6167652038323434350d0a53544154206974656d733a353a6576696374656420300d0a53544154206974656d733a353a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a353a657669637465645f74696d6520300d0a53544154206974656d733a353a6f75746f666d656d6f727920300d0a53544154206974656d733a353a7461696c7265706169727320300d0a53544154206974656d733a353a7265636c61696d65642032380d0a53544154206974656d733a353a657870697265645f756e66657463686564203137
18.236.162.24,26,41636365737320466f7262696464656e0d0a
3.101.33.185,26,41636365737320466f7262696464656e0d0a
149.255.97.44,24,302e302e302e303a31313231313a313a
54.67.0.47,26,41636365737320466f7262696464656e0d0a
18.218.162.112,26,41636365737320466f7262696464656e0d0a
89.216.27.17,20,000180010000000000000000
168.86.139.153,40,0101000c000100007374617473206974656d730d000100080001a9c2dc9eea9d
200.219.222.101,21,0001000000010000454e440d0a
13.60.204.33,26,41636365737320466f7262696464656e0d0a
13.208.248.124,26,41636365737320466f7262696464656e0d0a
54.242.94.16,26,41636365737320466f7262696464656e0d0a
3.138.157.7,26,41636365737320466f7262696464656e0d0a
65.0.176.134,26,41636365737320466f7262696464656e0d0a
50.147.201.62,29,00010000000100007374617473206974656d730d0a
35.179.161.32,26,41636365737320466f7262696464656e0d0a
18.184.114.65,26,41636365737320466f7262696464656e0d0a
54.206.104.118,26,41636365737320466f7262696464656e0d0a
13.214.135.224,26,41636365737320466f7262696464656e0d0a
107.150.32.106,882,000100000001000053544154206974656d733a313a6e756d62657220310d0a53544154206974656d733a313a616765203230363631340d0a53544154206974656d733a313a6576696374656420300d0a53544154206974656d733a313a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a313a657669637465645f74696d6520300d0a53544154206974656d733a313a6f75746f666d656d6f727920300d0a53544154206974656d733a313a7461696c7265706169727320300d0a53544154206974656d733a313a7265636c61696d656420320d0a53544154206974656d733a313a657870697265645f756e6665746368656420300d0a53544154206974656d733a313a657669637465645f756e6665746368656420300d0a53544154206974656d733a323a6e756d62657220310d0a53544154206974656d733a323a616765203137363539370d0a53544154206974656d733a323a6576696374656420300d0a53544154206974656d733a323a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a323a657669637465645f74696d6520300d0a53544154206974656d733a323a6f75746f666d656d6f727920300d0a53544154206974656d733a323a7461696c7265706169727320300d0a53544154206974656d733a323a7265636c61696d656420330d0a53544154206974656d733a323a657870697265645f756e6665746368656420330d0a53544154206974656d733a323a657669637465645f756e6665746368656420300d0a53544154206974656d733a34323a6e756d62657220370d0a53544154206974656d733a34323a6167652032363830300d0a53544154206974656d733a34323a6576696374656420300d0a53544154206974656d733a34323a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a34323a657669637465645f74696d6520300d0a53544154206974656d733a34323a6f75746f666d656d6f727920300d0a53544154206974656d733a34323a7461696c7265706169727320300d0a53544154206974656d733a34323a7265636c61696d6564203130340d0a53544154206974656d733a34323a657870697265645f756e666574636865642038390d0a53544154206974656d733a34323a657669637465645f756e6665746368656420300d0a454e440d0a
47.129.178.77,26,41636365737320466f7262696464656e0d0a
3.124.184.252,26,41636365737320466f7262696464656e0d0a
13.115.194.123,26,41636365737320466f7262696464656e0d0a
3.140.253.17,26,41636365737320466f7262696464656e0d0a
56.124.91.195,26,41636365737320466f7262696464656e0d0a
3.39.252.146,26,41636365737320466f7262696464656e0d0a
35.85.38.218,26,41636365737320466f7262696464656e0d0a
168.86.139.90,40,0101000c000100007374617473206974656d730d00010008000198abdc9eea9d
50.145.46.193,29,00010000000100007374617473206974656d730d0a
66.85.244.192,40,0101000c000100007374617473206974656d730d000100080001ccf7dc9eea9d
16.170.172.204,26,41636365737320466f7262696464656e0d0a
47.239.98.173,1408,000100000003000053544154206974656d733a313a6e756d6265722032310d0a53544154206974656d733a313a616765203536313631370d0a53544154206974656d733a313a6576696374656420300d0a53544154206974656d733a313a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a313a657669637465645f74696d6520300d0a53544154206974656d733a313a6f75746f666d656d6f727920300d0a53544154206974656d733a313a7461696c7265706169727320300d0a53544154206974656d733a313a7265636c61696d65642031360d0a53544154206974656d733a313a657870697265645f756e6665746368656420350d0a53544154206974656d733a313a657669637465645f756e6665746368656420300d0a53544154206974656d733a313a637261776c65725f7265636c61696d656420300d0a53544154206974656d733a313a637261776c65725f6974656d735f636865636b656420300d0a53544154206974656d733a313a6c72757461696c5f7265666c6f636b656420300d0a53544154206974656d733a383a6e756d62657220320d0a53544154206974656d733a383a616765203131303335320d0a53544154206974656d733a383a6576696374656420300d0a53544154206974656d733a383a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a383a657669637465645f74696d6520300d0a53544154206974656d733a383a6f75746f666d656d6f727920300d0a53544154206974656d733a383a7461696c7265706169727320300d0a53544154206974656d733a383a7265636c61696d656420300d0a53544154206974656d733a383a657870697265645f756e6665746368656420300d0a53544154206974656d733a383a657669637465645f756e6665746368656420300d0a53544154206974656d733a383a637261776c65725f7265636c61696d656420300d0a53544154206974656d733a383a637261776c65725f6974656d735f636865636b656420300d0a53544154206974656d733a383a6c72757461696c5f7265666c6f636b656420300d0a53544154206974656d733a393a6e756d62657220350d0a53544154206974656d733a393a616765203536313630380d0a53544154206974656d733a393a6576696374656420300d0a53544154206974656d733a393a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a393a657669637465645f74696d6520300d0a53544154206974656d733a393a6f75746f666d656d6f727920300d0a53544154206974656d733a393a7461696c7265706169727320300d0a53544154206974656d733a393a7265636c61696d656420320d0a53544154206974656d733a393a657870697265645f756e6665746368656420300d0a53544154206974656d733a393a657669637465645f756e6665746368656420300d0a53544154206974656d733a393a637261776c65725f7265636c61696d656420300d0a53544154206974656d733a393a637261776c65725f6974656d735f636865636b656420300d0a53544154206974656d733a393a6c72757461696c5f7265666c6f636b656420300d0a53544154206974656d733a31303a6e756d62657220330d0a53544154206974656d733a31303a616765203139363238360d0a53544154206974656d733a31303a6576696374656420300d0a53544154206974656d733a31303a657669637465645f6e6f6e7a65726f20300d0a53544154206974656d733a31303a657669637465645f74696d6520300d0a53544154206974656d733a31303a6f75746f666d656d6f727920300d0a53544154206974656d733a31303a7461696c7265706169727320300d0a53544154206974656d733a31303a7265636c61696d656420330d0a
